id,texto,perfil,criado_em
1353433614550241281,"RT @jnascim: ""Acho que a minha música, o funk, conversa muito com a comunidade. Por meio dessa nova versão e do clipe a gente vai conseguir…",Camie_B,2021-01-24 20:04:53
1353433449349181441,"Entao vão usar o bandido Eduardo Cunha para derrubar o  bandido Maia assim como o bandido Moro usou o bandido Palocci para eleger o Bandido Miliciano Bozzonaro? Nossa, nossa, quanta criatividade!
#CarreataForaBolsonaro 
#VacinaJa 
#enem
#coronavirus 
#Corona 
#CoronaVac",klima801,2021-01-24 20:04:14
1353433394940583936,"RT @LulaDilma_5: Meu momento tiete de mim mesma:
Eu e a familia, eu e o marido, eu e meu querido megafone!
DF
#CarreataForaBolsonaro 
#Impe…",TerezinhaAndre2,2021-01-24 20:04:01
1353433383381192705,"#VacinaJa 
#VacinaParaTodos https://t.co/STOCkmCgJt",luciana65177806,2021-01-24 20:03:58
1353433287289659392,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",beta73campos,2021-01-24 20:03:35
1353432698019319809,"The leftwing leader @GuilhermeBoulos told objectors parading through #SãoPaulo the rallies signalled the start of “a popular uprising against this genocidal government”.
#CarreataForaBolsonaro #ImpeachmentBolsonaroUrgente 
#VacinaJá #Brazil
https://t.co/T9dPOg1DM4",PersonalEscrito,2021-01-24 20:01:15
1353432605551693824,"RT @lorenzof5: Um gráfico para alegrar meu amigo @BrunnoMeloCBN ! #Brasil mal começou a #VacinaJa , e se aproxima rapidamente de quem vinha…",jaspejbTW,2021-01-24 20:00:53
1353432570906730498,@BrunnoMeloCBN #VacinaJa,MarciaTaveira,2021-01-24 20:00:45
1353432557661147143,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",tiafefs,2021-01-24 20:00:41
1353432422784905218,@benozzatiarthur Continue seu trabalho com a tranquilidade de estar imunizado!!! #VacinaJa #VacinaParaTodos,HitomiJessica,2021-01-24 20:00:09
1353432418368114688,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",JulioMotta1966,2021-01-24 20:00:08
1353432023944183809,“Bum Bum Tam Tam” @butantanoficial #VacinaSim #VacinaJa #VacinaParaTodos #TodosPelasVacinas https://t.co/gJUUAzRbdh,mlfnascimento,2021-01-24 19:58:34
1353431934408523778,"RT @jnascim: ""Acho que a minha música, o funk, conversa muito com a comunidade. Por meio dessa nova versão e do clipe a gente vai conseguir…",bebedomidway,2021-01-24 19:58:13
1353431873981214721,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",RenzoMora,2021-01-24 19:57:58
1353431815839744000,#VacinaJa https://t.co/vWt20u02YF,luciana65177806,2021-01-24 19:57:45
1353431756737810433,#VacinaJa,anonimomsr1,2021-01-24 19:57:31
1353431273956634625,RT @de_bolsomimion: Ou pela Nova Ordem Mundial.                                         Haja alienação ......…,BrasileiroNorte,2021-01-24 19:55:35
1353431212602351622,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",DfMartinha,2021-01-24 19:55:21
1353431137994076160,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,iann_silveira,2021-01-24 19:55:03
1353430858988924928,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,anonimomsr1,2021-01-24 19:53:56
1353430772238135296,RT @renatosimoespt: Artistas entram no combate mais básico ao obscurantismo: a defesa da vacinação é no fundo a defesa da vida contra essa…,VagaLume220V,2021-01-24 19:53:36
1353430767293001729,"RT @aclaytonbr: @reinaldoazevedo Estou em Manaus e o coro é grande bradando sobre a manipulação dos números de mortes, contra o distanciame…",meirerqueiroz,2021-01-24 19:53:35
1353430752235573253,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,atilamoreno,2021-01-24 19:53:31
1353430532462411777,"RT @observ1972: @CarlaSv17 Eu não tomei ivermectina. Usei máscara o tempo todo e não peguei Covid-19 😷

Funciona SIM 👍

#useMascara 
#FicaE…",KalyLuna2,2021-01-24 19:52:39
1353430521293004803,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",rosely_barboza,2021-01-24 19:52:36
1353430475226951685,RT @renatosimoespt: Artistas entram no combate mais básico ao obscurantismo: a defesa da vacinação é no fundo a defesa da vida contra essa…,TrindaRodrigo,2021-01-24 19:52:25
1353430444428177408,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",NailsonSantos13,2021-01-24 19:52:18
1353430202202812417,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",mjuniorx,2021-01-24 19:51:20
1353429854763573248,RT @renatosimoespt: Artistas entram no combate mais básico ao obscurantismo: a defesa da vacinação é no fundo a defesa da vida contra essa…,CarlosB65092142,2021-01-24 19:49:57
1353429349870002176,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",Gitoledo,2021-01-24 19:47:57
1353429338713174017,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",aaleono1,2021-01-24 19:47:54
1353429335600934913,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,newtonsrgio,2021-01-24 19:47:53
1353428832695578624,"Estamos a beira do caos no país  com essa nova variante,  conscientização é imprescindível enquanto não houver vacina para todos. #VacinaParaTodos #VacinaJa #TodosPelasVacinas #VacinaDoButantan #Vacinadeoxford https://t.co/USSEtNrnHh",ka_andreza,2021-01-24 19:45:53
1353428809496883200,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",RafaelalveSilva,2021-01-24 19:45:48
1353428606559477760,#ImpeachmentDeBolsonaroUrgente #VacinaJa #VacinaParaTodos https://t.co/aNX2hCCXqY,fferraz79,2021-01-24 19:44:59
1353428404419260416,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",marquimlusival,2021-01-24 19:44:11
1353428159652311040,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",guscherubina,2021-01-24 19:43:13
1353427908400918530,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",Wilsondesouzac3,2021-01-24 19:42:13
1353427894765236227,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",Licatore,2021-01-24 19:42:10
1353427883075710979,"Preciso dizer algo?
O meme já vem pronto.

""Oooooo vida de gado, povo marcado, povo feliz""

#VacinaJa 
#coronavirus 
#COVID19 
#memes2021 
#MEMES https://t.co/FxJMAB6oEv",Clay_Arj,2021-01-24 19:42:07
1353427673368952833,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",maricd_c,2021-01-24 19:41:17
1353427445811179523,#VacinaJa https://t.co/e0OxDiDxYl,galconrado,2021-01-24 19:40:23
1353427150054023168,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",AliceMariano1,2021-01-24 19:39:12
1353426877826871296,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",BLucasMeioMorto,2021-01-24 19:38:07
1353426505158848512,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",burroehvoce,2021-01-24 19:36:38
1353426339907465217,"@kimpkat Essa criatura asquerosa @CarlaZambelli38 quis colocar toda família na última eleição, mas o povo deu um sonoro não nas urnas.
#ForaBolsonaro #ForaBolsonaroGenocida #ImpeachmentDeBolsonaroUrgente #ImpeachmentSalvaVidas #VacinaJa",SANDRO_NFL_NBA,2021-01-24 19:35:59
1353426317274869767,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",frente_ulysses,2021-01-24 19:35:54
1353426278444113921,"RT @CLAUDIACALIEL: O mundo se divide em:
Os que ridicularizam a covid/vacina
Quem fura fila pra tomar a #vacina
E seres humanos como essa s…",marketing_Dz,2021-01-24 19:35:44
1353425997367042049,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Geovane21361605,2021-01-24 19:34:37
1353425753522778113,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",meunomeehefziba,2021-01-24 19:33:39
1353425320326557696,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",Fernand27876524,2021-01-24 19:31:56
1353425249296150528,"""𝘈 𝘨𝘦𝘯𝘵𝘦 𝘯𝘢̃𝘰 𝘲𝘶𝘦𝘳 𝘴𝘰́ 𝘤𝘰𝘮𝘪𝘥𝘢, a 𝘨𝘦𝘯𝘵𝘦 𝘲𝘶𝘦𝘳 𝘴𝘢𝘪́𝘥𝘢 𝘱𝘢𝘳𝘢 𝘲𝘶𝘢𝘭𝘲𝘶𝘦𝘳 𝘱𝘢𝘳𝘵𝘦"" - 𝐂𝐎𝐌𝐈𝐃𝐀 / 𝐓𝐢𝐓𝐚̃𝐬 #caminhosquefalam #eeborba #barataoalimento #COVID19 #VacinaJa https://t.co/4uGrriShLo 🍛😷✊🏾 https://t.co/BFCzHst8CL",adilsongjr1,2021-01-24 19:31:39
1353425194581417986,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",Karolorges1,2021-01-24 19:31:26
1353425126713245696,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",Oprofetafenix2,2021-01-24 19:31:10
1353424934442295297,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",brunarodri2012,2021-01-24 19:30:24
1353424779253084162,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,lavieenpinq,2021-01-24 19:29:47
1353424671312633856,"O mundo se divide em:
Os que ridicularizam a covid/vacina
Quem fura fila pra tomar a #vacina
E seres humanos como essa senhorinha

#furafilamanaus #VacinaJa #COVID19 #ForaBolsonaro #TodosPelasVacinas #ImpeachmentDeBolsonaro #coronavirus #Empatia #BolsonarismoMata #bolsominions https://t.co/K5DNqJGG2c",CLAUDIACALIEL,2021-01-24 19:29:21
1353424653574926336,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",mi2riam,2021-01-24 19:29:17
1353424644250992647,@Baleia_Rossi @ArthurLira_ #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:29:15
1353424574969331712,@Poder360 @BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:28:58
1353424385101729793,@guilherme_amado @BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:28:13
1353424322774388736,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:27:58
1353424242327642112,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:27:39
1353424134018109442,@VillaMarcovilla #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:27:13
1353424129819602945,"O q vc acha dos fura filas da vacina?
#VacinaJa #VacinaEImpeachmentJa",Elvacirluizofc,2021-01-24 19:27:12
1353424068452642817,@reinaldoazevedo @AmendoncaMJSP #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:26:57
1353423766810984448,#VacinaJá https://t.co/oMhtKNYXGX,GabrielIssao,2021-01-24 19:25:46
1353423670610452480,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",Carrara16340836,2021-01-24 19:25:23
1353423226098102272,#VacinaJa https://t.co/6vSd9bmEPe,worgtal,2021-01-24 19:23:37
1353423222235082754,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",GustavoSandrin9,2021-01-24 19:23:36
1353423189121134594,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",IVONEIDEALVESD9,2021-01-24 19:23:28
1353423095227424768,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",sandrabpezzo,2021-01-24 19:23:05
1353423060397826048,@reinaldoazevedo #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:22:57
1353423000360660999,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",cpolettini,2021-01-24 19:22:43
1353422855216787456,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",_demogracinha,2021-01-24 19:22:08
1353422816700375042,Ele não anda de bicicleta porque ele sabe que no Brasil uma “pedalada” é mais perigoso do que ser cúmplice de 216 mil mortes.                                            #Bolsonaro #humor #comedia #COVID19 #Covid_19 #memes #pandemia #coronavirus #VacinaJa #ImpeachmentDeBolsonaro https://t.co/rsctd4IOTU,canaldorisso,2021-01-24 19:21:59
1353422775575326720,@RachelSherazade @miriamleitao #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:21:49
1353422690040881152,@VillaMarcovilla @VemPraRua_br #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:21:29
1353422579491594245,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",RamiroAparecida,2021-01-24 19:21:02
1353422503582916608,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:20:44
1353422415225872390,@joaoamoedonovo @VillaMarcovilla #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:20:23
1353422288964657153,@oatila #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:19:53
1353422219431432194,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",lfbo82,2021-01-24 19:19:37
1353422099709353984,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 19:19:08
1353422042050265089,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",JohnnyB46274785,2021-01-24 19:18:54
1353422010723016704,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",brown_fernandes,2021-01-24 19:18:47
1353421806770794506,"Nathanna Ceschim deveria ser presa @MPF_PGR @CFOAB e punida pelo @Cofen_oficial Conselho Federal de Enfermagem.
#FORABolsonaro #STF #OAB #VacinaJá #ONU #BBCNews #Europa #TheNewYorkTimes #LeMonde #NYC #CNN #CBSNews https://t.co/biZ3Nu3OqI",LucianoDeOlho,2021-01-24 19:17:58
1353421767201718273,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",FernandaProven1,2021-01-24 19:17:49
1353421745420554241,"Todos acreditam nas vacinas.
Quem é contra, na verdade, está só com medo de injeção.
Rsrs
#VacinaJa #XoCovid https://t.co/9a5PrJJvQy",SabrinaXMendes_,2021-01-24 19:17:44
1353421692354375680,"RT @lorenzof5: Um gráfico para alegrar meu amigo @BrunnoMeloCBN ! #Brasil mal começou a #VacinaJa , e se aproxima rapidamente de quem vinha…",Capeb_eduardo,2021-01-24 19:17:31
1353421570467889152,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,HelderCardozo,2021-01-24 19:17:02
1353421553254486019,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",MariluParreiras,2021-01-24 19:16:58
1353421510933942272,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",ReSummer50,2021-01-24 19:16:48
1353421323930894338,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",dede_believe,2021-01-24 19:16:03
1353421269572624387,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",arcobeliano,2021-01-24 19:15:50
1353421254120927234,"Um gráfico para alegrar meu amigo @BrunnoMeloCBN ! #Brasil mal começou a #VacinaJa , e se aproxima rapidamente de quem vinha vacinando há um bom tempo... Estamos com poucas doses? Sim, e pelo visto o mundo inteiro também está... #COVID19 https://t.co/mGWci4k7Da",lorenzof5,2021-01-24 19:15:46
1353421209426391041,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",SimoneL97600977,2021-01-24 19:15:36
1353421146520244224,RT @renatosimoespt: Artistas entram no combate mais básico ao obscurantismo: a defesa da vacinação é no fundo a defesa da vida contra essa…,HelderCardozo,2021-01-24 19:15:21
1353421059958185985,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",DominguessMath,2021-01-24 19:15:00
1353421028618190848,"RT @observ1972: @CarlaSv17 Eu não tomei ivermectina. Usei máscara o tempo todo e não peguei Covid-19 😷

Funciona SIM 👍

#useMascara 
#FicaE…",MariadaGloriaJ7,2021-01-24 19:14:53
1353420963787010048,RT @MilagreCintia: Não existe tratamento precoce para Covid-19. As vacinas são a nossa esperança! #TodosPelasVacinas #Vacina #VacinaJa #vac…,mamutesciencia,2021-01-24 19:14:37
1353420860107993088,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",edsonquinn,2021-01-24 19:14:13
1353420691501027328,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",IsisBlack,2021-01-24 19:13:32
1353420679429967874,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",leila_bento,2021-01-24 19:13:29
1353420576543698944,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",Lulu_Toon123,2021-01-24 19:13:05
1353420552002670592,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",ForaJair_,2021-01-24 19:12:59
1353420538215993344,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",elnt_x,2021-01-24 19:12:56
1353420512928608257,"@dogarrett @SoniaBridi Difícil acreditar q após quase um ano de pandemia, ainda é necessário dar essas recomendações à população. Isso já deveria estar inserida no cotidiano das pessoas. #VacinaJa",posztbiegel,2021-01-24 19:12:50
1353420473145700353,"RT @raquel_pugliese: @DilmaResiste Se não podemos nos aglomerar e fazer passeatas, então de forma consciente, fazemos nossa mobilização atr…",iscoelho5046,2021-01-24 19:12:40
1353420467785220110,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",decaterereca,2021-01-24 19:12:39
1353420425397678087,"RT @governosp: 💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Pa…",joaorafss,2021-01-24 19:12:29
1353420378362810370,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",renatotf,2021-01-24 19:12:18
1353420337086492673,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",_HouseDoctor,2021-01-24 19:12:08
1353420288730427398,"💉A vacina do Butantan tem contraindicações? 

A Dra.Rosana Richtmann, infectologista do Hospital Emílio Ribas, responde.

Para mais informações, acesse https://t.co/JaPQBt1JrC
.
#VacinaJá #governoSP https://t.co/E2lXuyKrYc",governosp,2021-01-24 19:11:56
1353420138595241986,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",Odara_10,2021-01-24 19:11:21
1353420070043541505,"@folha E a vacina do astronauta ? 
#VacinaJa https://t.co/Jag7Xj7Z1v",luciana65177806,2021-01-24 19:11:04
1353420014687297536,"Nathanna Ceschim deveria ser presa e punida pelo @Cofen_oficial Conselho Federal de Enfermagem.
MANCHETE:
Painel: Enfermeira diz que tomou vacina só para viajar e vira alvo de investigação no Espírito Santo https://t.co/xEdivnSJOL #FORABolsonaro #STF #OAB #VacinaJá",LucianoDeOlho,2021-01-24 19:10:51
1353419968524677120,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,linisweet,2021-01-24 19:10:40
1353419923687661568,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",Wagner_Piazzi,2021-01-24 19:10:29
1353419882579206144,"#VacinaJa 
#ForaBolsonaroGenocida https://t.co/qkDB5arP38",elcia_bernardes,2021-01-24 19:10:19
1353419843907686400,"@DefendaSUS Eu defendo o SUS e a volta do

#LulaPresidente2022 😃

#VacinaJa 💉💉💉💉💉💉💉💉💉

#ImpeachmentBolsonaroUrgente 💀💀💀",MarivoneLula,2021-01-24 19:10:10
1353419516089393153,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",RuyGTR,2021-01-24 19:08:52
1353419504278269952,"RT @raquel_pugliese: @DilmaResiste Se não podemos nos aglomerar e fazer passeatas, então de forma consciente, fazemos nossa mobilização atr…",cristianefraga,2021-01-24 19:08:49
1353419416134950913,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",MexicanaMara,2021-01-24 19:08:28
1353419239324049413,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",brruuu,2021-01-24 19:07:46
1353419200488824833,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Edvaldo71383333,2021-01-24 19:07:37
1353418967487025152,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",schuabbg,2021-01-24 19:06:41
1353418948239368192,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",juninhosalvator,2021-01-24 19:06:37
1353418931902550016,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,LindaEAtrevida1,2021-01-24 19:06:33
1353418862214082560,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,interaubis,2021-01-24 19:06:16
1353418825656541184,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,freeangelnew,2021-01-24 19:06:07
1353418786330845189,RT @dogarrett: Desculpa criminosa de um governo que mostra não ter o mínimo interesse em salvar vidas. Cada dose a mais de vacina faz a dif…,Cobre_Congresso,2021-01-24 19:05:58
1353418744475901952,#VacinaJa #우리경수_전역했디오 #PandemieSprichwoerter #COVID19 #ForaBolsonaro https://t.co/T9NWL4Ui3w,rafaporoquinha,2021-01-24 19:05:48
1353418649088925696,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",jornalistavitor,2021-01-24 19:05:25
1353418574057058304,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,lucia_isaura,2021-01-24 19:05:08
1353418403294412801,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",Jubrasileiraok,2021-01-24 19:04:27
1353418395396546572,"RT @ZGotinha_: Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",JeGiacomet,2021-01-24 19:04:25
1353418381043634176,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",hilton_rodrigo1,2021-01-24 19:04:21
